manufacturer,aspiration,body,drive,engine_location,engine_type,fuel_system,horsepower,peak_rpm,city_mpg,highway_mpg,price,fuel,num_doors,num_cylinders
12,1,3,1,0,2,6,68.0,4650.0,23,30,7126.0,1,2,4
17,0,4,1,0,2,5,68.0,5000.0,23,34,6338.0,0,2,4
17,0,2,1,0,3,1,62.0,5400.0,25,29,7957.0,1,2,4
5,0,2,1,0,2,5,162.0,5200.0,17,42,5195.0,0,4,4
5,0,3,2,0,2,5,160.0,5200.0,27,24,25552.0,1,2,6
18,1,3,1,0,2,1,68.0,6000.0,25,38,7099.0,0,2,4
8,0,3,1,0,2,1,116.0,5000.0,28,47,5572.0,1,2,4
19,1,2,1,0,2,5,102.0,5500.0,23,38,16558.0,1,2,4
19,0,0,1,0,2,1,97.0,4150.0,17,25,11259.0,1,2,4
14,0,2,1,0,2,0,102.0,5000.0,19,46,9639.0,1,2,4
11,1,2,2,0,2,2,110.0,4200.0,19,30,6229.0,1,2,4
1,0,4,1,0,2,3,62.0,6000.0,31,33,17950.0,1,2,4
18,0,2,1,0,2,5,76.0,5200.0,31,22,13845.0,1,4,4
12,0,2,1,0,2,5,86.0,6000.0,24,25,20970.0,1,2,6
20,0,3,1,0,2,3,152.0,4750.0,27,28,15690.0,1,2,4
8,1,3,1,0,2,6,70.0,4800.0,37,32,7295.0,1,4,4
15,0,3,2,0,2,1,145.0,5400.0,19,36,45400.0,0,4,6
1,1,2,1,0,2,5,90.0,5200.0,25,33,32250.0,1,2,4
20,0,2,2,0,2,5,207.0,5250.0,45,33,11245.0,1,2,4
19,0,2,1,0,2,3,85.0,4350.0,31,25,7799.0,0,4,4
19,0,4,1,0,2,1,68.0,4800.0,19,25,17075.0,1,4,5
14,0,2,2,0,2,1,85.0,5250.0,30,19,18280.0,1,2,4
19,0,4,1,0,2,5,69.0,4200.0,19,46,7395.0,1,4,4
1,0,2,1,0,2,1,70.0,5250.0,14,17,9549.0,1,2,6
8,0,3,1,0,5,3,68.0,4800.0,31,31,7898.0,0,4,4
20,0,2,1,0,4,5,95.0,6000.0,19,22,10198.0,1,2,4
4,0,2,2,0,2,2,58.0,5500.0,33,32,7775.0,1,4,4
18,0,3,1,1,2,1,114.0,4250.0,19,38,5118.0,1,2,4
9,1,3,0,0,2,3,68.0,5500.0,37,38,7603.0,0,4,4
8,0,4,2,0,0,5,56.0,6000.0,23,22,17950.0,0,2,4
4,0,2,1,0,2,3,72.0,5500.0,21,30,35550.0,1,2,4
19,0,2,2,0,1,5,182.0,5250.0,17,29,10245.0,0,4,4
8,0,2,2,0,2,5,200.0,4800.0,31,16,7609.0,1,2,8
13,1,3,1,0,4,5,116.0,5000.0,38,37,9258.0,1,4,4
16,0,2,1,0,2,3,88.0,4800.0,38,30,9538.0,1,4,4
17,0,2,1,0,2,5,116.0,6000.0,23,25,12440.0,1,2,6
2,0,3,1,0,2,1,123.0,4250.0,18,28,41315.0,0,2,4
2,0,2,2,0,1,6,102.0,4250.0,27,19,9298.0,0,4,6
7,0,2,2,0,2,3,82.0,5500.0,24,32,8058.0,1,4,4
18,0,2,0,0,2,1,115.0,4800.0,16,24,22625.0,1,4,4
14,1,4,1,0,2,1,78.0,5000.0,26,28,7053.0,1,4,4
1,0,2,1,0,0,5,92.0,5200.0,27,37,17669.0,0,2,4
9,0,3,1,0,2,1,142.0,5400.0,17,31,8948.0,1,4,4
12,0,3,1,0,2,5,160.0,5100.0,27,23,6529.0,1,4,5
8,0,3,1,0,2,5,85.0,4800.0,31,30,17950.0,0,2,4
15,0,3,1,0,2,1,78.0,5000.0,31,30,12629.0,0,4,4
19,0,3,1,0,2,1,69.0,6000.0,19,24,5399.0,1,4,4
11,0,3,1,0,2,1,101.0,4350.0,19,25,7603.0,1,4,4
0,0,3,1,0,2,5,68.0,4800.0,31,33,13499.0,1,2,4
8,0,3,1,0,5,5,114.0,4200.0,25,34,40960.0,0,2,4
20,0,2,2,0,2,5,52.0,5500.0,28,38,7689.0,0,2,4
0,0,3,1,1,2,5,68.0,6600.0,31,24,12964.0,1,4,2
20,0,4,1,0,2,1,123.0,5200.0,23,28,6849.0,1,2,5
5,1,2,1,0,3,1,95.0,5500.0,21,34,15985.0,1,4,4
11,0,2,2,0,2,5,88.0,6000.0,23,43,7995.0,1,4,4
12,1,3,0,0,2,5,114.0,4150.0,19,32,21105.0,1,2,6
19,0,3,2,0,2,5,62.0,5500.0,31,42,7198.0,0,2,4
19,0,3,2,0,4,5,155.0,5500.0,19,24,9295.0,1,4,4
8,1,3,2,0,2,1,156.0,4900.0,26,34,15690.0,1,4,4
13,0,3,2,0,2,5,84.0,5500.0,31,20,9959.0,1,2,4
19,0,4,1,0,1,3,116.0,4500.0,15,38,6189.0,1,4,8
15,0,0,1,0,2,5,82.0,5500.0,19,37,7198.0,0,2,5
1,0,2,0,0,1,5,152.0,4800.0,31,23,9538.0,1,2,4
8,0,2,2,0,1,1,123.0,5800.0,17,32,15690.0,1,2,4
16,0,3,2,0,2,5,82.0,4800.0,19,18,7295.0,1,2,4
7,0,2,1,0,3,5,76.0,6000.0,24,38,8449.0,1,4,6
15,1,2,1,0,4,5,95.0,5000.0,13,24,8238.0,1,4,4
2,0,3,2,0,3,5,102.0,4800.0,22,32,7099.0,1,2,5
8,0,3,1,0,2,4,68.0,4400.0,28,30,35056.0,1,4,4
1,0,3,2,0,2,5,161.0,4500.0,17,25,13860.0,0,2,4
9,1,3,1,1,2,6,110.0,4800.0,24,34,7775.0,0,4,4
11,0,2,1,0,3,5,62.0,5250.0,27,32,12629.0,0,4,4
9,0,2,1,0,2,5,160.0,5200.0,17,38,9258.0,0,4,5
9,0,3,2,0,2,0,100.0,5900.0,24,38,7349.0,1,4,4
4,0,3,2,0,2,5,70.0,5200.0,24,34,16503.0,1,4,4
17,0,3,1,0,2,5,111.0,5125.369458128079,21,32,13645.0,1,4,4
20,0,2,2,0,2,4,90.0,5500.0,24,33,9295.0,1,2,4
19,0,3,1,0,3,1,182.0,4800.0,27,42,9895.0,0,4,4
19,0,4,1,0,2,1,145.0,5400.0,29,42,7957.0,1,2,6
8,0,0,2,0,1,3,182.0,5400.0,24,47,6095.0,1,4,4
4,1,3,0,0,2,3,68.0,5900.0,15,39,12964.0,1,2,4
15,0,2,1,0,2,5,161.0,5200.0,30,25,9989.0,1,2,12
11,0,4,1,0,2,1,86.0,5200.0,38,38,41315.0,1,4,6
5,0,2,1,0,2,1,97.0,5500.0,19,28,5399.0,1,4,4
7,0,2,1,0,2,0,102.0,5500.0,29,32,7999.0,0,4,4
12,0,4,1,0,2,5,97.0,4800.0,24,34,8358.0,1,2,4
12,1,2,2,0,2,5,88.0,4200.0,31,30,9538.0,0,2,6
5,0,3,2,0,2,5,68.0,5000.0,19,28,11048.0,1,4,4
12,0,3,2,0,2,5,116.0,5200.0,31,37,9989.0,1,4,4
0,0,2,2,0,2,1,68.0,5125.369458128079,16,34,10795.0,1,2,4
12,0,3,1,0,2,5,114.0,5000.0,26,24,9095.0,1,4,4
8,1,4,2,0,2,5,62.0,5200.0,26,37,7738.0,1,4,6
9,0,2,1,0,2,5,88.0,5000.0,17,42,17950.0,1,4,4
19,0,2,1,0,2,5,112.0,5500.0,14,38,6189.0,1,2,4
6,0,3,1,0,4,5,86.0,4800.0,19,34,16500.0,1,2,6
4,0,3,1,0,4,0,182.0,5250.0,26,33,31600.0,1,4,4
20,0,3,2,0,2,5,184.0,5500.0,31,29,16503.0,1,4,5
14,1,2,1,0,2,6,121.0,5500.0,14,34,41315.0,1,4,4
15,1,3,1,0,2,1,92.0,5500.0,24,37,16515.0,0,2,4
14,1,3,1,0,2,1,82.0,5400.0,17,37,8845.0,1,4,4
19,1,2,1,0,2,1,102.0,5250.0,17,37,7788.0,1,4,4
17,0,4,2,0,0,5,112.0,5000.0,22,47,9538.0,1,4,4
18,1,2,2,0,2,5,68.0,5000.0,26,32,18620.0,0,4,4
18,0,2,2,0,2,5,88.0,5200.0,24,27,11549.0,1,4,4
12,0,3,0,0,2,5,121.0,4800.0,25,24,12290.0,1,2,5
19,1,3,1,0,2,0,82.0,4800.0,19,38,11900.0,1,4,4
5,1,3,1,0,0,1,162.0,4750.0,27,38,6692.0,1,2,8
4,1,4,2,0,3,1,162.0,5500.0,24,22,7349.0,1,4,6
18,0,2,2,0,2,5,86.0,5500.0,19,38,9495.0,1,2,6
13,0,3,1,0,2,5,110.0,4800.0,26,46,15750.0,1,2,4
13,0,4,2,0,2,1,73.0,4200.0,26,22,9989.0,0,2,6
18,0,3,2,0,4,1,62.0,5000.0,26,22,20970.0,1,4,4
4,0,3,2,0,2,3,68.0,5500.0,31,32,9295.0,1,4,4
13,1,3,1,0,2,5,78.0,5000.0,21,33,18399.0,1,2,4
7,0,3,1,0,3,6,155.0,5500.0,17,29,30760.0,1,4,4
19,0,3,1,0,2,3,88.0,5400.0,23,28,6575.0,1,4,6
20,0,3,2,0,2,1,111.0,6000.0,28,24,22625.0,1,2,6
4,0,3,1,0,2,0,110.0,5500.0,17,46,6692.0,1,2,4
13,0,3,2,0,2,5,155.0,5500.0,27,42,36880.0,1,2,4
8,0,4,2,0,1,1,162.0,5125.369458128079,19,30,10945.0,1,4,4
12,0,4,1,0,2,1,123.0,4400.0,19,29,7499.0,1,2,4
2,1,2,1,0,2,3,55.0,5200.0,38,23,8499.0,0,2,4
14,0,3,1,0,3,1,123.0,4350.0,19,38,7895.0,1,4,4
9,0,3,2,0,2,5,97.0,5000.0,24,24,7775.0,1,2,6
8,0,2,2,0,2,1,62.0,5500.0,24,28,16500.0,0,4,4
11,0,3,2,0,3,5,84.0,5200.0,27,47,15040.0,0,2,8
4,0,2,1,0,2,5,88.0,5250.0,17,28,7295.0,1,4,4
11,1,2,2,0,0,6,155.0,5800.0,25,31,10295.0,1,2,4
21,0,3,1,0,2,5,88.0,4800.0,19,25,7895.0,1,4,4
5,0,4,2,0,2,1,95.0,5800.0,17,38,18920.0,0,4,4
8,0,2,2,0,2,5,76.0,4800.0,24,50,13499.0,1,4,8
18,0,2,1,0,2,5,92.0,4800.0,19,39,17669.0,1,4,4
5,0,4,1,0,4,5,76.0,4800.0,37,38,13499.0,1,4,4
8,0,4,1,0,2,1,62.0,5000.0,14,32,5399.0,0,4,4
11,1,2,2,0,2,5,95.0,4150.0,31,34,5399.0,1,2,4
21,0,3,1,0,2,3,207.0,5000.0,45,38,45400.0,1,4,4
19,0,3,1,0,2,1,145.0,5200.0,30,24,10295.0,1,2,6
7,0,3,1,0,2,5,68.0,4800.0,19,32,18950.0,1,4,4
21,0,4,1,0,5,1,100.0,5000.0,37,37,6479.0,1,4,6
19,0,3,1,0,2,5,152.0,4800.0,37,33,28176.0,1,2,5
4,0,2,1,0,2,1,116.0,4800.0,38,32,7295.0,1,2,4
13,0,2,2,0,2,5,143.0,4150.0,49,53,9995.0,1,4,6
18,0,2,0,0,2,5,90.0,5400.0,26,25,7609.0,1,2,4
11,0,2,1,0,2,2,115.0,5000.0,24,25,9258.0,0,4,4
5,0,2,2,0,2,1,82.0,4800.0,23,25,6989.0,1,4,5
12,0,3,1,0,2,1,86.0,5500.0,28,22,32250.0,1,4,4
18,0,3,2,0,0,5,68.0,5000.0,38,37,13860.0,1,4,4
17,0,3,1,0,2,3,68.0,4250.0,31,25,8495.0,0,4,5
21,0,4,2,0,2,5,160.0,5800.0,19,30,5572.0,1,2,4
19,0,2,2,0,2,1,134.0,5000.0,17,30,9980.0,1,4,4
8,0,3,1,0,4,1,102.0,4800.0,23,22,8845.0,1,4,4
9,0,3,1,0,2,1,88.0,4200.0,21,28,18399.0,1,2,4
11,0,2,1,0,2,5,68.0,5000.0,20,29,6938.0,1,4,4
19,0,3,1,0,2,3,116.0,4350.0,18,47,21105.0,1,4,4
13,0,3,1,0,2,5,69.0,5200.0,32,18,45400.0,1,2,4
12,1,4,1,1,2,0,76.0,5000.0,45,47,6989.0,1,4,4
20,0,2,1,0,2,5,56.0,5125.369458128079,38,24,9995.0,1,4,2
8,0,3,1,0,3,5,95.0,5200.0,47,24,40960.0,1,4,4
19,1,3,1,0,3,5,52.0,5200.0,20,32,32250.0,1,2,4
12,0,3,2,0,2,5,111.0,4800.0,31,37,9279.0,1,4,4
21,0,3,1,0,2,5,69.0,4500.0,21,24,19699.0,1,4,4
12,0,3,1,0,2,3,86.0,5200.0,24,37,12940.0,1,4,4
8,1,0,2,0,2,5,68.0,5200.0,29,24,8948.0,0,2,4
19,0,2,1,0,2,6,123.0,4800.0,22,30,31600.0,1,2,4
4,0,3,2,0,3,5,102.0,5000.0,28,28,6989.0,1,4,4
8,0,4,1,0,2,5,97.0,5200.0,25,25,19045.0,1,2,4
19,0,4,2,0,2,1,120.0,4800.0,21,30,11595.0,1,2,4
4,0,2,2,0,2,1,68.0,4750.0,27,37,16695.0,1,2,4
12,0,1,1,0,2,5,111.0,5000.0,28,33,16925.0,1,2,4
7,0,3,2,0,2,5,85.0,4150.0,21,46,11595.0,1,4,4
19,0,2,2,0,2,5,176.0,4150.0,49,18,13499.0,1,2,4
11,0,3,2,0,5,1,112.0,4800.0,31,28,30760.0,1,4,4
11,1,3,1,0,2,1,110.0,5500.0,30,27,35550.0,1,2,4
9,1,3,2,0,2,1,84.0,5000.0,29,37,7299.0,1,4,4
11,0,3,1,0,2,1,110.0,4800.0,18,24,6669.0,1,4,4
19,0,3,0,0,4,5,82.0,4400.0,19,42,6692.0,1,2,4
19,1,3,2,0,2,1,111.0,5000.0,17,41,8921.0,0,4,4
7,0,3,2,0,2,5,142.0,4250.0,27,24,6338.0,1,2,4
19,0,3,2,0,2,0,176.0,5500.0,26,33,11048.0,1,2,4
19,0,1,1,0,2,3,101.0,5200.0,17,25,18280.0,1,4,4
18,0,3,1,0,2,5,100.0,5800.0,19,25,16630.0,1,2,4
5,1,4,2,0,2,1,101.0,5400.0,13,23,6669.0,1,4,6
14,0,3,1,0,2,5,116.0,5500.0,24,25,34184.0,1,4,4
21,0,2,1,0,2,1,95.0,4800.0,15,24,9298.0,1,4,8
21,0,2,2,0,2,5,68.0,4150.0,23,31,6692.0,1,2,4
5,1,3,1,0,0,5,86.0,6000.0,23,25,16900.0,1,2,4
19,0,2,1,0,4,6,70.0,5000.0,23,27,7129.0,1,2,4
4,0,4,2,0,2,6,56.0,4800.0,24,31,13499.0,1,2,4
18,0,3,1,0,2,2,184.0,6000.0,17,34,7129.0,1,2,4
12,0,3,1,0,2,5,69.0,5500.0,21,24,6488.0,0,2,4
12,0,3,1,0,2,5,90.0,5000.0,24,22,9233.0,0,4,4
20,0,3,1,0,2,5,69.0,4800.0,19,47,11900.0,1,4,4
19,0,2,1,0,5,0,88.0,5400.0,18,29,6855.0,1,4,4
18,0,3,1,0,2,1,95.0,5000.0,38,38,11199.0,1,4,4
18,0,4,1,0,2,3,102.0,5500.0,27,34,6849.0,1,4,4
17,0,3,2,0,2,3,152.0,4800.0,25,18,24565.0,0,4,4
4,0,4,1,0,2,3,92.0,5500.0,31,24,5389.0,1,4,4
13,1,3,1,0,2,1,111.0,5800.0,26,18,18420.0,1,4,4
21,0,2,0,0,2,5,82.0,5400.0,31,24,19699.0,1,4,5
8,0,2,1,0,3,5,68.0,4800.0,16,38,7975.0,1,2,4
10,0,3,1,0,2,3,68.0,5250.0,24,28,15690.0,0,2,4
11,0,4,2,0,2,1,90.0,4250.0,19,26,5151.0,1,4,4
11,0,0,1,0,4,5,114.0,5000.0,17,34,7129.0,0,4,4
13,0,3,2,0,4,1,101.0,5000.0,31,33,17075.0,1,4,4
19,0,3,2,0,2,6,82.0,5500.0,16,38,7395.0,1,2,4
18,0,3,1,0,2,1,97.0,5100.0,14,30,36880.0,1,2,4
2,0,3,1,0,2,3,69.0,4500.0,19,37,7129.0,0,4,4
12,1,2,2,0,2,1,102.0,5100.0,19,29,10795.0,1,4,4
12,0,3,2,0,1,5,88.0,5500.0,17,29,11850.0,1,2,4
5,0,2,1,0,2,5,262.0,5500.0,25,32,15040.0,1,4,4
2,1,4,2,0,2,3,97.0,5500.0,28,34,8921.0,1,4,6
18,0,2,2,0,2,5,100.0,6000.0,23,22,9095.0,1,4,6
11,0,2,1,0,3,5,160.0,4800.0,31,32,36000.0,1,4,4
4,0,3,0,0,2,1,145.0,4800.0,17,38,8845.0,1,4,4
19,0,2,1,0,0,5,90.0,4800.0,28,38,22470.0,1,4,4
19,0,2,2,0,2,1,82.0,5125.369458128079,22,27,7999.0,1,4,4
8,0,4,2,0,4,1,110.0,5100.0,31,30,9279.0,1,2,6
5,0,3,0,0,2,1,68.0,5000.0,47,39,7898.0,1,4,4
14,0,3,1,0,3,1,70.0,4800.0,15,24,8921.0,1,4,4
12,0,2,2,0,2,5,94.0,5500.0,31,31,40960.0,1,2,4
12,0,2,1,0,4,0,95.0,5000.0,27,34,8948.0,1,4,4
4,0,2,1,0,2,1,68.0,4800.0,24,29,13845.0,1,4,4
11,1,2,1,0,2,1,60.0,4800.0,26,25,5399.0,1,2,4
13,0,3,1,0,2,6,95.0,5200.0,19,29,12290.0,1,4,4
19,0,3,2,0,2,5,82.0,4800.0,19,24,8948.0,1,2,4
18,1,2,1,0,4,3,114.0,4200.0,37,47,11199.0,1,4,4
19,0,3,1,0,2,0,84.0,5000.0,31,24,6229.0,1,2,5
17,0,3,1,0,2,3,102.0,5500.0,31,24,8845.0,0,2,4
19,0,3,1,0,0,5,68.0,5500.0,26,37,31600.0,1,2,4
19,0,4,1,0,2,5,68.0,5000.0,19,20,18420.0,1,2,4
12,0,2,1,0,2,0,48.0,5500.0,21,47,7603.0,0,2,6
11,0,3,1,0,2,5,145.0,5250.0,31,24,13645.0,1,2,5
9,0,3,2,0,2,5,152.0,5100.0,26,31,11694.0,1,2,4
16,0,1,2,0,2,3,68.0,5900.0,31,37,8845.0,0,2,4
3,0,2,2,0,2,5,184.0,5200.0,24,47,34028.0,1,4,4
12,0,2,1,0,2,5,116.0,4800.0,21,24,8845.0,1,4,4
13,0,0,2,0,2,5,116.0,4500.0,17,25,13295.0,1,4,4
19,0,4,1,0,1,1,110.0,5000.0,23,31,17450.0,1,4,4
8,0,3,2,0,2,5,114.0,4350.0,23,32,17075.0,0,2,4
20,1,2,1,0,2,1,76.0,5800.0,31,22,9538.0,1,4,5
11,0,2,2,0,4,5,95.0,5000.0,19,43,7995.0,1,4,6
12,0,1,1,0,0,5,48.0,4800.0,31,28,9538.0,1,2,4
4,0,4,1,0,3,4,143.0,4800.0,21,32,15250.0,1,2,4
19,0,4,1,0,2,1,85.0,5000.0,30,30,15580.0,1,2,4
3,0,2,1,0,2,6,69.0,4800.0,31,27,6189.0,1,4,4
1,0,3,1,0,2,5,84.0,5400.0,32,32,8949.0,1,2,4
19,0,3,1,0,2,6,82.0,6600.0,21,22,7975.0,0,4,4
19,0,3,1,0,1,5,182.0,5000.0,24,42,15690.0,1,2,4
19,0,3,1,0,4,5,68.0,4400.0,28,38,7609.0,0,2,4
2,0,2,1,0,2,5,84.0,5000.0,19,30,19045.0,1,4,4
8,0,3,1,0,2,2,101.0,5500.0,24,31,8949.0,1,2,4
19,0,3,2,0,2,7,110.0,5200.0,16,50,8778.0,1,4,4
19,0,3,2,0,3,1,88.0,4800.0,31,30,34028.0,1,2,4
9,0,2,2,0,1,1,116.0,5200.0,24,38,13950.0,1,4,4
19,0,0,1,0,2,6,82.0,5800.0,28,24,12440.0,1,4,4
9,0,0,2,0,2,5,68.0,5100.0,16,22,37028.0,1,2,4
13,0,2,2,0,0,5,182.0,4350.0,27,34,6849.0,1,4,4
11,0,3,1,0,0,1,143.0,5500.0,31,41,7957.0,1,2,4
8,0,3,1,0,2,3,52.0,5500.0,31,28,11248.0,1,2,6
14,0,2,1,0,2,1,68.0,5100.0,31,32,14399.0,0,4,4
13,0,1,1,0,2,1,62.0,4150.0,31,30,16500.0,1,2,2
5,0,3,2,0,3,5,85.0,5200.0,26,37,12964.0,1,4,4
8,0,4,2,0,4,5,69.0,5500.0,26,41,8013.0,1,2,5
21,0,3,2,0,2,1,86.0,5000.0,31,23,24565.0,1,2,4
12,1,3,2,0,2,5,95.0,4800.0,26,38,7799.0,1,4,4
9,1,1,1,0,2,1,121.0,4800.0,27,28,17950.0,1,4,4
5,0,3,0,0,2,1,85.0,5500.0,26,42,11245.0,1,2,4
19,0,3,1,0,3,1,69.0,5500.0,23,30,18620.0,0,4,4
19,0,3,1,0,2,6,78.0,5500.0,37,34,20970.0,1,2,2
14,0,4,1,0,2,1,121.0,5400.0,19,33,35056.0,1,2,2
0,0,4,1,0,2,1,110.0,4150.0,23,46,6229.0,1,2,4
20,0,2,2,0,4,1,200.0,5250.0,26,28,25552.0,1,4,4
5,0,4,1,0,2,5,95.0,4500.0,17,24,13499.0,0,2,4
13,0,4,1,0,2,1,70.0,5900.0,38,25,32250.0,1,4,4
0,0,2,1,0,0,5,68.0,5500.0,26,53,18280.0,1,2,4
9,0,3,1,0,2,0,114.0,5000.0,24,34,6229.0,1,4,4
21,0,2,2,0,3,1,104.256157635468,6000.0,19,38,7603.0,1,2,4
20,0,3,1,0,2,1,82.0,5600.0,45,34,15690.0,1,2,5
21,0,3,1,0,2,5,68.0,4200.0,21,38,34028.0,1,4,6
4,0,4,2,0,3,1,88.0,4200.0,26,25,6189.0,1,2,6
5,0,3,2,0,0,3,102.0,5200.0,31,27,6669.0,1,2,6
0,1,2,1,0,2,5,73.0,4800.0,26,27,12764.0,0,2,4
11,0,2,1,0,4,5,100.0,5000.0,19,23,10698.0,1,4,4
19,0,2,1,0,2,5,48.0,4750.0,28,32,14399.0,1,2,4
13,1,0,1,0,2,3,68.0,5000.0,22,28,8358.0,1,2,6
19,0,3,2,0,0,0,56.0,4800.0,31,24,31600.0,1,4,4
12,0,2,2,0,2,5,207.0,5000.0,19,27,9960.0,1,4,4
1,1,3,1,0,2,3,84.0,5000.0,19,22,32528.0,1,2,4
19,0,3,1,0,4,5,97.0,5250.0,24,32,11694.0,1,2,4
14,1,2,1,0,2,5,143.0,5250.0,30,31,6575.0,1,4,4
19,0,3,2,0,2,5,68.0,5500.0,26,27,9960.0,0,4,4
13,1,2,0,0,3,5,116.0,5500.0,19,23,5151.0,0,4,4
2,0,3,2,0,2,6,68.0,5600.0,19,34,22470.0,1,4,5
14,0,2,1,0,2,1,95.0,5000.0,19,24,13295.0,1,4,4
8,0,3,1,0,2,6,70.0,5400.0,23,33,11048.0,1,2,4
9,0,2,1,0,3,5,162.0,5500.0,49,38,37028.0,1,4,4
13,0,3,1,0,2,5,121.0,5500.0,24,32,6692.0,0,2,4
9,0,3,1,0,2,5,155.0,5500.0,31,18,12440.0,1,2,6
12,0,3,1,0,2,1,92.0,4800.0,31,24,7957.0,1,2,4
12,0,3,1,0,5,0,110.0,5200.0,24,25,30760.0,0,4,4
12,1,3,1,0,2,5,88.0,5500.0,17,30,6918.0,1,2,5
12,0,3,1,0,1,6,92.0,4800.0,19,31,16630.0,1,4,6
13,1,4,2,0,2,1,76.0,4900.0,38,37,21485.0,1,2,4
7,0,2,1,0,2,3,162.0,5100.0,23,25,5572.0,1,2,6
8,0,2,1,0,2,1,62.0,5500.0,31,25,5499.0,1,4,4
5,0,1,1,0,2,5,88.0,5100.0,31,24,11900.0,1,2,4
20,0,2,1,0,2,1,84.0,5200.0,17,31,8558.0,1,2,6
7,1,1,1,0,2,1,72.0,4800.0,25,27,7499.0,0,4,6
13,0,2,1,0,2,3,176.0,6000.0,17,23,18280.0,1,4,4
18,0,3,2,0,4,1,70.0,4400.0,35,23,6295.0,1,4,4
5,0,3,2,0,2,1,110.0,4800.0,19,22,9960.0,1,2,6
11,0,4,1,0,3,5,102.0,5500.0,23,22,11048.0,0,2,6
9,0,2,2,0,2,3,62.0,5250.0,24,31,17075.0,1,4,5
13,0,2,1,0,2,1,82.0,5500.0,24,34,6189.0,1,2,4
17,0,0,2,0,2,5,94.0,5400.0,28,25,8778.0,1,2,4
11,0,3,2,0,2,3,68.0,5200.0,17,29,17950.0,1,2,6
14,1,2,2,0,2,5,102.0,5200.0,19,38,6695.0,0,4,6
0,0,2,2,0,4,3,84.0,5100.0,37,38,5389.0,1,4,4
9,1,2,2,0,2,1,69.0,4200.0,31,34,15690.0,0,4,5
5,0,2,2,0,2,5,58.0,5500.0,31,34,15250.0,0,2,4
1,0,3,1,0,2,5,69.0,4350.0,26,22,9549.0,1,2,4
8,0,3,1,0,2,6,76.0,4800.0,31,30,32250.0,1,2,4
11,0,3,1,0,2,1,182.0,6000.0,24,28,6695.0,1,4,4
11,0,3,1,0,4,3,123.0,5000.0,26,29,12290.0,1,2,6
17,1,2,1,0,2,1,162.0,5400.0,38,37,11259.0,1,2,4
7,1,3,1,0,2,1,68.0,5500.0,13,25,15580.0,1,4,4
14,0,3,2,0,2,5,73.0,5500.0,19,36,7349.0,1,4,6
18,0,2,2,0,2,1,184.0,5200.0,28,32,6095.0,0,4,6
20,0,3,1,0,2,3,101.0,4800.0,21,30,18399.0,1,4,4
8,0,2,2,0,2,0,69.0,4800.0,19,29,8358.0,1,4,4
2,0,2,1,0,4,5,134.0,4200.0,45,24,18399.0,1,2,4
18,0,2,1,0,2,5,110.0,5250.0,23,33,12964.0,1,4,5
20,0,3,1,0,2,1,110.0,4350.0,23,33,7603.0,1,4,4
8,0,3,2,0,2,1,116.0,5000.0,19,24,11259.0,1,2,4
12,0,2,1,0,2,1,145.0,6000.0,27,22,6529.0,1,4,12
21,0,3,1,0,2,5,84.0,5200.0,24,19,25552.0,1,2,6
19,0,4,1,0,1,5,123.0,5500.0,17,46,7099.0,1,2,6
19,0,2,1,0,0,5,56.0,5500.0,20,47,41315.0,0,2,4
21,0,2,0,0,4,5,68.0,5200.0,19,30,25552.0,0,4,6
14,0,2,1,0,2,5,88.0,5400.0,37,28,9639.0,0,2,4
19,0,3,1,0,2,5,68.0,5500.0,17,38,7799.0,1,4,4
8,0,3,2,0,1,1,68.0,5400.0,19,24,6989.0,1,2,4
13,0,2,1,0,2,1,114.0,6000.0,21,46,5399.0,1,4,4
18,0,2,1,0,2,7,101.0,4800.0,20,28,6692.0,1,2,4
8,0,3,2,0,2,1,152.0,5500.0,25,23,13845.0,1,4,4
8,0,3,2,0,2,5,88.0,5000.0,27,32,9639.0,1,4,6
4,1,0,1,0,2,5,52.0,5500.0,31,38,6669.0,0,4,2
12,1,3,2,0,1,5,110.0,5500.0,17,32,10698.0,1,4,6
12,1,2,1,0,2,3,69.0,5200.0,18,25,8948.0,1,4,4
3,0,2,2,0,2,6,55.0,4150.0,16,22,20970.0,1,4,4
18,1,3,2,0,2,1,101.0,4750.0,35,25,8921.0,1,4,4
8,0,2,2,0,1,1,69.0,4800.0,31,41,5572.0,1,4,5
12,0,3,1,0,2,1,114.0,6000.0,30,26,9549.0,1,2,5
4,0,4,1,0,2,1,207.0,5000.0,26,36,12290.0,1,4,4
2,0,2,1,0,2,5,145.0,5200.0,38,38,18950.0,0,2,4
17,1,3,2,0,0,0,68.0,4500.0,19,25,12290.0,0,2,4
19,0,3,2,0,4,5,95.0,4800.0,26,22,6849.0,1,2,4
18,1,3,2,0,2,3,76.0,5400.0,31,24,7299.0,1,2,4
18,0,4,1,0,2,5,76.0,5800.0,24,28,28248.0,1,4,4
4,0,4,1,0,2,5,82.0,5800.0,30,53,36880.0,1,2,4
12,0,2,1,0,2,0,101.0,5800.0,30,31,7609.0,1,2,4
14,0,3,1,0,2,5,70.0,4800.0,27,30,18280.0,1,2,4
4,0,3,2,0,2,1,90.0,5250.0,28,33,10295.0,1,4,4
19,0,3,1,0,5,5,97.0,4800.0,20,32,12629.0,0,4,4
19,0,2,2,0,2,1,154.0,5800.0,26,23,7603.0,1,4,4
